sale_id,sale_date,product_id,customer_id,total,rating,G total
4540,2023-11-05,4,334,12,3,600
4879,2023-11-16,6,334,24,4,1200
6427,2024-01-08,14,334,6.4,3,320
8005,2024-03-02,3,335,5,3,250
6675,2024-01-17,2,335,18,5,900
8750,2024-03-28,1,335,7,5,350
9504,2024-06-12,2,335,18,5,900
1526,2023-05-19,2,335,18,3,900
10115,2024-08-29,4,335,12,5,600
6552,2024-01-12,4,335,12,4,600
465,2023-02-15,5,336,9,5,450
6879,2024-01-24,4,336,12,5,600
8985,2024-04-15,4,336,12,2,600
1398,2023-05-08,6,336,24,2,1200
3084,2023-09-16,24,336,10,4,500
8581,2024-03-22,1,336,7,3,350
8659,2024-03-24,4,336,12,5,600
7614,2024-02-19,2,337,18,2,900
7956,2024-03-01,4,337,12,5,600
9626,2024-06-28,1,337,7,3,350
6241,2024-01-02,14,337,6.4,3,320
705,2023-03-06,6,337,24,4,1200
4022,2023-10-17,9,337,14,4,700
4810,2023-11-14,4,337,12,4,600
6122,2023-12-28,14,337,6.4,2,320
6961,2024-01-27,3,337,5,5,250
7929,2024-03-01,2,337,18,2,900
7652,2024-02-21,1,338,7,3,350
9134,2024-05-01,3,338,5,5,250
9985,2024-08-12,3,338,5,2,250
962,2023-03-31,2,338,18,3,900
6701,2024-01-18,2,338,18,4,900
5428,2023-12-04,11,338,11,3,550
6162,2023-12-30,14,338,6.4,3,320
10044,2024-08-20,4,338,12,3,600
2904,2023-09-10,22,338,8,2,400
6074,2023-12-27,14,339,6.4,4,320
188,2023-01-21,15,339,7,5,350
945,2023-03-29,28,339,6,4,300
2112,2023-07-16,13,339,9,2,450
4363,2023-10-30,7,339,30,2,1500
5331,2023-12-01,10,339,36,4,1800
6375,2024-01-06,14,339,6.4,4,320
308,2023-01-31,6,339,24,5,1200
6167,2023-12-30,14,339,6.4,4,320
4748,2023-11-12,5,340,9,3,450
2103,2023-07-15,18,340,9,2,450
3059,2023-09-15,24,340,10,2,500
5019,2023-11-21,5,340,9,3,450
7612,2024-02-19,2,340,18,3,900
2801,2023-09-07,24,340,10,5,500
7782,2024-02-25,3,340,5,5,250
8053,2024-03-04,1,340,7,2,350
9661,2024-07-01,4,340,12,5,600
5390,2023-12-03,4,341,12,4,600
6859,2024-01-24,1,341,7,4,350
20,2023-01-03,8,341,15,3,750
8679,2024-03-25,2,341,18,5,900
10,2023-01-02,4,341,12,2,600
547,2023-02-22,15,341,7,5,350
1033,2023-04-05,25,341,12,3,600
2588,2023-08-30,24,341,10,2,500
5026,2023-11-21,8,342,15,5,750
8578,2024-03-22,1,342,7,2,350
5963,2023-12-23,14,342,6.4,3,320
8640,2024-03-24,1,342,7,3,350
5312,2023-12-01,7,342,30,4,1500
6302,2024-01-04,14,342,6.4,3,320
8575,2024-03-22,1,343,7,3,350
10179,2024-09-07,1,343,7,2,350
2043,2023-07-09,8,343,15,4,750
2156,2023-07-20,8,343,15,2,750
7030,2024-01-30,2,343,18,5,900
7475,2024-02-14,2,343,18,2,900
1829,2023-06-15,28,343,6,5,300
3213,2023-09-20,24,343,10,5,500
4712,2023-11-11,2,343,18,3,900
9816,2024-07-23,3,343,5,4,250
10026,2024-08-18,3,344,5,5,250
8888,2024-04-03,3,344,5,2,250
3211,2023-09-20,23,344,5,5,250
7808,2024-02-26,2,344,18,2,900
8100,2024-03-05,2,344,18,5,900
2605,2023-08-31,24,344,10,5,500
3723,2023-10-06,11,344,11,5,550
3979,2023-10-15,10,344,36,5,1800
4877,2023-11-16,5,344,9,2,450
5524,2023-12-08,6,344,24,4,1200
9609,2024-06-25,3,344,5,4,250
8332,2024-03-13,3,345,5,5,250
3517,2023-09-30,23,345,5,5,250
3764,2023-10-08,2,345,18,3,900
7649,2024-02-20,4,345,12,2,600
9940,2024-08-08,1,345,7,5,350
9866,2024-07-31,2,345,18,2,900
4756,2023-11-12,8,345,15,3,750
8534,2024-03-20,2,345,18,3,900
10263,2024-09-18,2,345,18,5,900
5458,2023-12-06,4,346,12,5,600
6423,2024-01-08,14,346,6.4,5,320
2521,2023-08-23,24,346,10,4,500
9719,2024-07-10,1,346,7,3,350
5576,2023-12-09,11,346,11,3,550
6033,2023-12-25,14,346,6.4,4,320
6979,2024-01-28,3,346,5,4,250
9749,2024-07-14,2,346,18,4,900
3673,2023-10-05,6,346,24,3,1200
9447,2024-06-04,2,346,18,5,900
4630,2023-11-08,5,347,9,4,450
7725,2024-02-23,3,347,5,5,250
8720,2024-03-27,1,347,7,5,350
8897,2024-04-04,3,347,5,3,250
2704,2023-09-04,24,347,10,3,500
1292,2023-04-28,26,347,18,3,900
1429,2023-05-10,8,347,15,2,750
7011,2024-01-29,2,347,18,5,900
6758,2024-01-20,2,347,18,4,900
6333,2024-01-05,14,348,6.4,3,320
6614,2024-01-15,1,348,7,5,350
7003,2024-01-29,2,348,18,5,900
9461,2024-06-05,3,348,5,2,250
2552,2023-08-26,24,348,10,3,500
5068,2023-11-23,2,348,18,2,900
9646,2024-07-01,1,348,7,3,350
624,2023-03-01,1,348,7,3,350
4197,2023-10-24,4,348,12,4,600
1867,2023-06-21,1,349,7,4,350
2844,2023-09-08,24,349,10,4,500
10177,2024-09-06,4,349,12,3,600
2655,2023-09-02,24,349,10,2,500
3434,2023-09-27,24,349,10,2,500
8388,2024-03-15,2,349,18,2,900
9526,2024-06-15,4,349,12,5,600
10205,2024-09-10,4,349,12,2,600
7543,2024-02-17,1,350,7,3,350
619,2023-02-28,23,350,5,5,250
5036,2023-11-22,1,350,7,3,350
6942,2024-01-26,4,350,12,4,600
9819,2024-07-23,4,350,12,3,600
1355,2023-05-04,3,350,5,5,250
8721,2024-03-27,1,350,7,2,350
9844,2024-07-27,4,350,12,4,600
9488,2024-06-10,1,351,7,3,350
2040,2023-07-08,28,351,6,2,300
7268,2024-02-08,2,351,18,4,900
552,2023-02-22,26,351,18,3,900
1997,2023-07-04,25,351,12,3,600
3910,2023-10-13,6,351,24,4,1200
8493,2024-03-19,1,351,7,5,350
4969,2023-11-19,6,352,24,5,1200
7075,2024-01-31,4,352,12,3,600
7618,2024-02-19,3,352,5,4,250
9837,2024-07-26,4,352,12,4,600
243,2023-01-25,16,352,10,5,500
5887,2023-12-21,14,352,6.4,5,320
9774,2024-07-18,3,352,5,4,250
2073,2023-07-12,9,352,14,3,700
5338,2023-12-01,11,352,11,4,550
7276,2024-02-08,2,352,18,3,900
10103,2024-08-28,1,352,7,4,350
2305,2023-08-01,24,352,10,3,500
7295,2024-02-09,1,352,7,2,350
4916,2023-11-18,3,353,5,3,250
1151,2023-04-15,23,353,5,2,250
1894,2023-06-24,10,353,36,4,1800
3838,2023-10-10,11,353,11,2,550
1319,2023-05-01,14,353,6.4,2,320
4017,2023-10-17,7,353,30,2,1500
8035,2024-03-03,2,353,18,5,900
6934,2024-01-26,3,354,5,3,250
7792,2024-02-25,4,354,12,2,600
773,2023-03-12,1,354,7,2,350
2927,2023-09-10,24,354,10,2,500
5203,2023-11-28,3,354,5,2,250
6568,2024-01-13,2,354,18,2,900
7913,2024-03-01,1,354,7,4,350
8948,2024-04-11,2,354,18,2,900
6515,2024-01-11,4,354,12,5,600
9761,2024-07-16,2,354,18,5,900
7178,2024-02-05,1,355,7,4,350
1810,2023-06-14,15,355,7,4,350
6817,2024-01-22,2,355,18,2,900
8126,2024-03-06,1,355,7,4,350
10387,2024-10-01,3,355,5,5,250
1698,2023-06-04,10,355,36,2,1800
6386,2024-01-07,14,355,6.4,5,320
6970,2024-01-28,1,355,7,3,350
562,2023-02-23,16,355,10,2,500
710,2023-03-06,28,355,6,4,300
9390,2024-05-27,1,355,7,4,350
10359,2024-09-28,4,356,12,5,600
4729,2023-11-11,10,356,36,3,1800
7973,2024-03-02,1,356,7,2,350
1256,2023-04-26,16,356,10,4,500
3495,2023-09-29,23,356,5,2,250
9128,2024-05-01,2,356,18,5,900
9645,2024-06-30,4,356,12,4,600
10015,2024-08-16,1,356,7,4,350
1343,2023-05-03,4,356,12,5,600
1538,2023-05-20,7,356,30,4,1500
6601,2024-01-14,3,356,5,3,250
7203,2024-02-06,1,356,7,3,350
8973,2024-04-14,3,356,5,4,250
8440,2024-03-17,1,357,7,2,350
10033,2024-08-19,3,357,5,2,250
4442,2023-11-02,5,357,9,5,450
7266,2024-02-08,2,357,18,5,900
8209,2024-03-08,4,357,12,4,600
1505,2023-05-17,10,357,36,4,1800
2039,2023-07-08,26,357,18,2,900
2768,2023-09-06,24,357,10,2,500
7113,2024-02-02,3,357,5,3,250
9539,2024-06-17,2,357,18,2,900
9889,2024-08-03,3,357,5,2,250
5024,2023-11-21,7,358,30,3,1500
10279,2024-09-19,4,358,12,5,600
5437,2023-12-05,2,358,18,2,900
7244,2024-02-07,2,358,18,2,900
2454,2023-08-16,24,358,10,5,500
2403,2023-08-11,24,358,10,2,500
2785,2023-09-06,24,358,10,3,500
6619,2024-01-15,2,359,18,3,900
9891,2024-08-03,4,359,12,2,600
2557,2023-08-27,24,359,10,4,500
7423,2024-02-12,3,359,5,5,250
4149,2023-10-22,10,359,36,5,1800
6183,2023-12-31,14,359,6.4,4,320
6734,2024-01-19,3,359,5,5,250
879,2023-03-22,10,359,36,4,1800
1382,2023-05-06,13,359,9,5,450
7119,2024-02-02,4,359,12,4,600
7194,2024-02-05,4,360,12,2,600
4209,2023-10-24,8,360,15,5,750
4312,2023-10-28,5,360,9,3,450
4840,2023-11-15,2,360,18,4,900
9448,2024-06-04,2,360,18,2,900
1286,2023-04-28,13,360,9,5,450
4853,2023-11-15,8,360,15,3,750
4260,2023-10-26,10,360,36,2,1800
9449,2024-06-04,3,360,5,5,250
10117,2024-08-30,1,360,7,4,350
10381,2024-10-01,1,360,7,3,350
6017,2023-12-25,14,361,6.4,2,320
6503,2024-01-11,2,361,18,4,900
8400,2024-03-15,4,361,12,4,600
8660,2024-03-24,4,361,12,2,600
833,2023-03-17,6,361,24,5,1200
4821,2023-11-14,8,361,15,5,750
9406,2024-05-29,1,361,7,5,350
9988,2024-08-12,4,361,12,5,600
561,2023-02-23,11,361,11,2,550
856,2023-03-19,18,361,9,2,450
2425,2023-08-14,24,361,10,4,500
9716,2024-07-09,4,361,12,5,600
1249,2023-04-25,20,361,16,3,800
4687,2023-11-10,6,361,24,3,1200
6556,2024-01-13,1,361,7,2,350
7336,2024-02-10,2,362,18,4,900
8036,2024-03-03,2,362,18,4,900
975,2023-03-31,21,362,13,4,650
9040,2024-04-21,3,362,5,5,250
279,2023-01-29,12,362,6,4,300
4157,2023-10-22,11,362,11,5,550
5677,2023-12-14,1,362,7,2,350
5724,2023-12-16,1,362,7,5,350
6533,2024-01-12,3,362,5,4,250
8519,2024-03-19,3,362,5,2,250
1229,2023-04-23,22,362,8,3,400
1279,2023-04-28,6,362,24,4,1200
2833,2023-09-08,22,362,8,3,400
5091,2023-11-24,1,362,7,4,350
10383,2024-10-01,2,362,18,4,900
9095,2024-04-27,4,363,12,5,600
959,2023-03-30,25,363,12,5,600
4575,2023-11-06,5,363,9,5,450
5072,2023-11-23,6,363,24,5,1200
5370,2023-12-02,9,363,14,4,700
522,2023-02-20,15,363,7,5,350
739,2023-03-09,11,363,11,4,550
2214,2023-07-24,13,363,9,5,450
4081,2023-10-19,11,363,11,3,550
5928,2023-12-22,14,363,6.4,3,320
15,2023-01-02,25,363,12,4,600
5316,2023-12-01,8,363,15,3,750
7393,2024-02-11,4,363,12,3,600
7599,2024-02-18,4,363,12,4,600
4967,2023-11-19,6,364,24,2,1200
7243,2024-02-07,2,364,18,5,900
9229,2024-05-10,2,364,18,2,900
755,2023-03-10,22,364,8,3,400
1944,2023-07-01,1,364,7,2,350
4776,2023-11-13,4,364,12,5,600
9632,2024-06-29,2,364,18,3,900
98,2023-01-12,3,364,5,5,250
7023,2024-01-29,4,365,12,3,600
4889,2023-11-17,2,365,18,2,900
9656,2024-07-01,4,365,12,5,600
6470,2024-01-10,14,365,6.4,2,320
7396,2024-02-12,1,365,7,4,350
9522,2024-06-15,2,366,18,2,900
8542,2024-03-20,4,366,12,3,600
2741,2023-09-05,24,366,10,5,500
5675,2023-12-13,11,366,11,3,550
227,2023-01-24,14,366,6.4,4,320
4202,2023-10-24,5,366,9,2,450
5939,2023-12-22,14,366,6.4,4,320
4715,2023-11-11,4,367,12,3,600
7748,2024-02-24,3,367,5,3,250
9340,2024-05-23,1,367,7,2,350
9814,2024-07-23,3,367,5,5,250
2546,2023-08-26,24,367,10,5,500
2697,2023-09-04,24,367,10,2,500
10379,2024-09-30,4,367,12,4,600
2995,2023-09-13,23,367,5,4,250
6461,2024-01-09,14,367,6.4,3,320
6586,2024-01-13,4,367,12,2,600
7400,2024-02-12,1,367,7,2,350
128,2023-01-15,20,367,16,4,800
2492,2023-08-21,24,367,10,5,500
4854,2023-11-15,8,367,15,2,750
7803,2024-02-26,2,367,18,4,900
2157,2023-07-20,8,368,15,4,750
5667,2023-12-13,8,368,15,4,750
7613,2024-02-19,2,368,18,4,900
3179,2023-09-19,23,368,5,3,250
3288,2023-09-22,24,368,10,3,500
4047,2023-10-18,9,368,14,3,700
5397,2023-12-03,6,368,24,3,1200
7029,2024-01-30,1,368,7,5,350
7932,2024-03-01,2,368,18,2,900
9492,2024-06-10,3,368,5,2,250
1412,2023-05-09,4,368,12,2,600
5839,2023-12-19,14,368,6.4,2,320
9894,2024-08-03,4,368,12,2,600
4864,2023-11-15,11,369,11,4,550
6263,2024-01-03,14,369,6.4,2,320
9119,2024-05-01,1,369,7,3,350
9437,2024-06-02,1,369,7,3,350
10094,2024-08-27,1,369,7,5,350
4361,2023-10-30,5,369,9,4,450
6717,2024-01-18,4,369,12,3,600
8029,2024-03-03,1,369,7,4,350
254,2023-01-26,20,369,16,2,800
3731,2023-10-07,2,369,18,4,900
5984,2023-12-24,14,369,6.4,2,320
9508,2024-06-13,1,369,7,2,350
4285,2023-10-27,8,369,15,3,750
5369,2023-12-02,9,369,14,3,700
6513,2024-01-11,4,370,12,4,600
4974,2023-11-19,7,370,30,4,1500
6523,2024-01-12,1,370,7,5,350
6662,2024-01-16,4,370,12,4,600
6959,2024-01-27,3,370,5,5,250
7561,2024-02-17,3,370,5,3,250
168,2023-01-18,28,370,6,3,300
2350,2023-08-06,24,370,10,2,500
3899,2023-10-13,2,370,18,3,900
5420,2023-12-04,8,370,15,4,750
302,2023-01-30,23,370,5,5,250
3228,2023-09-21,21,370,13,2,650
6894,2024-01-25,2,370,18,5,900
10171,2024-09-06,1,371,7,2,350
8134,2024-03-06,2,371,18,3,900
2932,2023-09-10,24,371,10,3,500
917,2023-03-26,19,371,6,4,300
10194,2024-09-09,2,371,18,4,900
7888,2024-02-29,2,372,18,5,900
838,2023-03-17,18,372,9,5,450
1920,2023-06-28,12,372,6,2,300
3267,2023-09-22,22,372,8,5,400
5132,2023-11-25,11,372,11,4,550
1775,2023-06-10,20,372,16,4,800
1781,2023-06-11,4,372,12,4,600
2287,2023-07-31,9,372,14,4,700
2568,2023-08-28,24,372,10,4,500
5233,2023-11-29,6,372,24,3,1200
6132,2023-12-29,14,372,6.4,5,320
2526,2023-08-24,24,372,10,3,500
2975,2023-09-12,24,372,10,4,500
3870,2023-10-12,4,372,12,3,600
6757,2024-01-20,2,372,18,3,900
7485,2024-02-14,4,372,12,4,600
7809,2024-02-26,3,372,5,4,250
8743,2024-03-27,4,372,12,5,600
9160,2024-05-04,1,372,7,5,350
9310,2024-05-18,3,372,5,5,250
3690,2023-10-05,9,373,14,4,700
9023,2024-04-19,2,373,18,3,900
6445,2024-01-08,14,373,6.4,4,320
6783,2024-01-21,1,373,7,3,350
326,2023-02-01,12,373,6,5,300
3236,2023-09-21,22,373,8,3,400
3938,2023-10-14,4,373,12,5,600
5401,2023-12-03,9,373,14,3,700
6230,2024-01-01,14,373,6.4,5,320
8250,2024-03-10,2,373,18,2,900
8920,2024-04-07,1,373,7,3,350
9856,2024-07-29,3,374,5,3,250
1271,2023-04-27,17,374,12,3,600
3107,2023-09-17,23,374,5,2,250
3289,2023-09-22,24,374,10,2,500
3710,2023-10-06,7,374,30,4,1500
9580,2024-06-22,2,374,18,5,900
2349,2023-08-06,24,374,10,4,500
9927,2024-08-06,2,374,18,2,900
1716,2023-06-05,12,374,6,5,300
4951,2023-11-19,1,374,7,5,350
7037,2024-01-30,2,374,18,3,900
8988,2024-04-16,2,374,18,2,900
9467,2024-06-06,4,375,12,4,600
9479,2024-06-08,3,375,5,2,250
890,2023-03-23,14,375,6.4,2,320
5475,2023-12-07,1,375,7,4,350
5848,2023-12-19,14,375,6.4,3,320
6357,2024-01-05,14,375,6.4,4,320
8818,2024-03-30,2,375,18,5,900
9052,2024-04-22,4,375,12,2,600
33,2023-01-04,5,375,9,5,450
726,2023-03-08,2,375,18,3,900
820,2023-03-16,3,375,5,2,250
3850,2023-10-11,6,375,24,5,1200
5763,2023-12-17,5,375,9,4,450
9305,2024-05-17,3,375,5,3,250
6366,2024-01-06,14,376,6.4,5,320
6644,2024-01-16,1,376,7,2,350
9484,2024-06-09,2,376,18,2,900
775,2023-03-12,4,376,12,2,600
1971,2023-07-02,20,376,16,2,800
2257,2023-07-28,14,376,6.4,4,320
7394,2024-02-12,1,376,7,2,350
8300,2024-03-12,2,376,18,3,900
9511,2024-06-13,3,376,5,3,250
1425,2023-05-09,28,376,6,5,300
2911,2023-09-10,22,376,8,3,400
5260,2023-11-30,3,376,5,5,250
5463,2023-12-06,5,376,9,2,450
9360,2024-05-24,4,376,12,4,600
1522,2023-05-18,18,376,9,4,450
7031,2024-01-30,2,377,18,4,900
1683,2023-06-03,5,377,9,4,450
1706,2023-06-04,17,377,12,4,600
9765,2024-07-17,2,377,18,4,900
10077,2024-08-24,2,377,18,4,900
5083,2023-11-23,9,377,14,5,700
6415,2024-01-08,14,377,6.4,2,320
7870,2024-02-28,3,377,5,3,250
6902,2024-01-25,3,378,5,5,250
9709,2024-07-08,4,378,12,4,600
589,2023-02-25,24,378,10,4,500
8055,2024-03-04,1,378,7,3,350
9548,2024-06-18,1,378,7,3,350
1566,2023-05-22,28,378,6,5,300
3171,2023-09-19,22,378,8,4,400
7063,2024-01-31,3,378,5,5,250
8961,2024-04-13,1,378,7,4,350
8998,2024-04-17,1,378,7,3,350
9150,2024-05-03,1,378,7,3,350
148,2023-01-17,9,378,14,4,700
3966,2023-10-15,4,378,12,5,600
7328,2024-02-10,1,378,7,2,350
9972,2024-08-11,2,378,18,3,900
2152,2023-07-19,24,379,10,2,500
7186,2024-02-05,2,379,18,3,900
7880,2024-02-28,4,379,12,2,600
1789,2023-06-11,14,379,6.4,3,320
2213,2023-07-24,10,379,36,3,1800
6861,2024-01-24,1,379,7,2,350
5563,2023-12-09,7,379,30,4,1500
7989,2024-03-02,2,379,18,5,900
10146,2024-09-03,4,379,12,5,600
8777,2024-03-28,4,380,12,2,600
1705,2023-06-04,17,380,12,3,600
2748,2023-09-05,24,380,10,4,500
5342,2023-12-01,11,380,11,5,550
6151,2023-12-29,14,380,6.4,3,320
8118,2024-03-05,4,380,12,3,600
8549,2024-03-21,1,380,7,4,350
8877,2024-04-02,1,380,7,2,350
8342,2024-03-14,1,381,7,5,350
846,2023-03-18,7,381,30,2,1500
4323,2023-10-28,9,381,14,4,700
6344,2024-01-05,14,381,6.4,3,320
5303,2023-12-01,5,382,9,2,450
5831,2023-12-19,10,382,36,3,1800
9518,2024-06-14,4,382,12,5,600
5790,2023-12-18,4,382,12,3,600
7324,2024-02-10,1,382,7,2,350
9836,2024-07-26,4,382,12,4,600
1073,2023-04-09,2,382,18,4,900
2724,2023-09-05,24,382,10,3,500
8830,2024-03-30,4,382,12,5,600
10289,2024-09-20,3,382,5,4,250
9053,2024-04-22,4,383,12,3,600
6227,2024-01-01,14,383,6.4,3,320
8509,2024-03-19,2,383,18,4,900
119,2023-01-14,18,383,9,5,450
1451,2023-05-12,14,383,6.4,3,320
2402,2023-08-11,24,383,10,2,500
3103,2023-09-17,23,383,5,5,250
5966,2023-12-23,14,383,6.4,3,320
9141,2024-05-01,4,383,12,4,600
8984,2024-04-15,4,384,12,3,600
8398,2024-03-15,4,384,12,4,600
10053,2024-08-22,1,384,7,4,350
6840,2024-01-23,2,384,18,4,900
8069,2024-03-04,3,385,5,3,250
24,2023-01-03,13,385,9,5,450
1020,2023-04-04,1,385,7,3,350
6762,2024-01-20,3,385,5,3,250
2142,2023-07-18,25,385,12,3,600
3947,2023-10-14,8,385,15,4,750
4148,2023-10-22,9,385,14,2,700
7687,2024-02-22,1,385,7,2,350
6695,2024-01-18,1,385,7,5,350
294,2023-01-30,9,386,14,5,700
3066,2023-09-16,21,386,13,4,650
4669,2023-11-09,9,386,14,2,700
4941,2023-11-18,10,386,36,3,1800
6590,2024-01-14,1,386,7,3,350
8161,2024-03-07,2,386,18,3,900
10144,2024-09-03,3,386,5,3,250
1637,2023-05-30,10,386,36,5,1800
3782,2023-10-09,2,386,18,4,900
4508,2023-11-04,6,386,24,5,1200
4851,2023-11-15,7,386,30,2,1500
7566,2024-02-17,4,386,12,2,600
8484,2024-03-18,4,386,12,3,600
9776,2024-07-18,4,386,12,4,600
2460,2023-08-17,24,386,10,4,500
8325,2024-03-13,2,386,18,5,900
9121,2024-05-01,2,386,18,2,900
7756,2024-02-24,4,387,12,5,600
1542,2023-05-21,1,387,7,3,350
5694,2023-12-14,8,387,15,4,750
5837,2023-12-19,14,387,6.4,5,320
9597,2024-06-24,1,387,7,4,350
5107,2023-11-24,10,388,36,2,1800
8453,2024-03-17,3,388,5,5,250
8462,2024-03-17,4,388,12,2,600
9327,2024-05-20,4,388,12,2,600
9791,2024-07-20,2,388,18,3,900
514,2023-02-19,28,388,6,3,300
2869,2023-09-09,22,388,8,3,400
9060,2024-04-23,3,388,5,2,250
10085,2024-08-25,4,388,12,5,600
1831,2023-06-16,4,388,12,2,600
10378,2024-09-30,4,388,12,4,600
4593,2023-11-07,1,388,7,3,350
8746,2024-03-28,1,388,7,5,350
9941,2024-08-08,2,388,18,3,900
5151,2023-11-26,5,389,9,2,450
9936,2024-08-07,3,389,5,3,250
5380,2023-12-03,2,389,18,2,900
8901,2024-04-04,4,389,12,3,600
9324,2024-05-20,2,390,18,5,900
746,2023-03-09,22,390,8,5,400
2406,2023-08-12,24,390,10,3,500
3881,2023-10-12,7,390,30,5,1500
4785,2023-11-13,7,390,30,3,1500
6451,2024-01-09,14,390,6.4,2,320
7150,2024-02-04,1,390,7,5,350
2071,2023-07-12,3,390,5,2,250
4660,2023-11-09,6,390,24,5,1200
8068,2024-03-04,2,391,18,3,900
8218,2024-03-09,2,391,18,5,900
2,2023-01-01,3,391,5,2,250
675,2023-03-04,1,391,7,2,350
8120,2024-03-05,4,391,12,5,600
9727,2024-07-11,1,391,7,3,350
1386,2023-05-06,20,391,16,5,800
2451,2023-08-16,24,391,10,4,500
5285,2023-12-01,2,391,18,4,900
6658,2024-01-16,4,391,12,4,600
7624,2024-02-19,4,391,12,2,600
9164,2024-05-04,2,391,18,5,900
9744,2024-07-13,3,391,5,5,250
1945,2023-07-01,2,391,18,3,900
3556,2023-10-01,23,391,5,5,250
6147,2023-12-29,14,391,6.4,3,320
9922,2024-08-06,1,391,7,5,350
7410,2024-02-12,2,392,18,2,900
8339,2024-03-13,4,392,12,5,600
9404,2024-05-28,4,392,12,2,600
9911,2024-08-05,2,392,18,3,900
172,2023-01-19,6,392,24,4,1200
410,2023-02-09,24,392,10,4,500
3378,2023-09-25,24,392,10,2,500
6107,2023-12-28,14,392,6.4,5,320
9496,2024-06-11,3,392,5,4,250
2596,2023-08-31,24,392,10,5,500
3688,2023-10-05,9,392,14,4,700
5965,2023-12-23,14,392,6.4,3,320
7166,2024-02-04,4,393,12,3,600
9283,2024-05-15,4,393,12,2,600
723,2023-03-07,27,393,4,3,200
2641,2023-09-02,24,393,10,3,500
3955,2023-10-14,11,393,11,3,550
5769,2023-12-17,8,393,15,5,750
7479,2024-02-14,3,393,5,3,250
2496,2023-08-21,24,393,10,5,500
5274,2023-11-30,10,393,36,2,1800
6563,2024-01-13,2,393,18,2,900
7097,2024-02-01,4,393,12,3,600
2963,2023-09-12,22,393,8,2,400
9002,2024-04-17,3,394,5,4,250
5395,2023-12-03,6,394,24,5,1200
6641,2024-01-16,1,394,7,5,350
6705,2024-01-18,2,394,18,4,900
6863,2024-01-24,1,394,7,4,350
1756,2023-06-08,17,394,12,3,600
3655,2023-10-04,8,394,15,4,750
4175,2023-10-23,6,394,24,2,1200
7239,2024-02-07,2,394,18,2,900
9163,2024-05-04,1,394,7,2,350
843,2023-03-18,2,394,18,5,900
1701,2023-06-04,12,394,6,3,300
4922,2023-11-18,4,394,12,4,600
5410,2023-12-04,4,394,12,3,600
6326,2024-01-05,14,394,6.4,2,320
5060,2023-11-22,11,395,11,4,550
6499,2024-01-11,1,395,7,5,350
7144,2024-02-03,4,395,12,2,600
1183,2023-04-20,1,395,7,4,350
2503,2023-08-22,24,395,10,5,500
1955,2023-07-01,15,395,7,2,350
3745,2023-10-07,5,395,9,5,450
3790,2023-10-09,4,395,12,2,600
758,2023-03-10,25,395,12,4,600
2815,2023-09-07,24,395,10,5,500
3124,2023-09-18,21,395,13,2,650
3789,2023-10-09,4,395,12,4,600
3948,2023-10-14,8,395,15,3,750
6680,2024-01-17,3,396,5,2,250
6949,2024-01-27,1,396,7,2,350
9032,2024-04-20,2,396,18,4,900
5773,2023-12-17,10,396,36,3,1800
10046,2024-08-21,1,396,7,2,350
1019,2023-04-03,28,396,6,4,300
1107,2023-04-11,26,396,18,4,900
2461,2023-08-17,24,396,10,2,500
3212,2023-09-20,23,396,5,4,250
4231,2023-10-25,8,396,15,2,750
4774,2023-11-13,3,396,5,2,250
6516,2024-01-11,14,396,6.4,2,320
6908,2024-01-26,1,396,7,2,350
4588,2023-11-06,11,397,11,3,550
10187,2024-09-08,1,397,7,3,350
7769,2024-02-25,2,397,18,3,900
9970,2024-08-11,1,397,7,5,350
8130,2024-03-06,1,397,7,5,350
9502,2024-06-12,2,397,18,4,900
5139,2023-11-26,2,398,18,3,900
8263,2024-03-11,1,398,7,3,350
8943,2024-04-10,4,398,12,5,600
1324,2023-05-01,21,398,13,4,650
2453,2023-08-16,24,398,10,4,500
3570,2023-10-01,24,398,10,4,500
3864,2023-10-12,1,398,7,4,350
38,2023-01-04,27,398,4,2,200
897,2023-03-24,11,398,11,5,550
7384,2024-02-11,3,398,5,3,250
6329,2024-01-05,14,399,6.4,2,320
7501,2024-02-15,3,399,5,5,250
5792,2023-12-18,4,399,12,5,600
8399,2024-03-15,4,399,12,2,600
10310,2024-09-23,3,399,5,5,250
669,2023-03-03,22,399,8,5,400
1678,2023-06-02,19,399,6,5,300
2114,2023-07-16,14,399,6.4,5,320
4900,2023-11-17,7,399,30,4,1500
6235,2024-01-02,14,399,6.4,5,320
7873,2024-02-28,3,399,5,5,250
4835,2023-11-15,1,400,7,3,350
4896,2023-11-17,5,400,9,4,450
5474,2023-12-07,1,400,7,5,350
9587,2024-06-23,2,400,18,2,900
280,2023-01-29,14,400,6.4,3,320
965,2023-03-31,5,400,9,5,450
5661,2023-12-13,5,400,9,2,450
9805,2024-07-22,2,400,18,2,900
10020,2024-08-16,4,400,12,4,600
531,2023-02-21,16,400,10,4,500
3687,2023-10-05,9,400,14,4,700
5554,2023-12-09,4,400,12,2,600
6193,2023-12-31,14,400,6.4,2,320
8515,2024-03-19,2,400,18,2,900
7667,2024-02-21,3,401,5,2,250
9714,2024-07-09,3,401,5,2,250
10143,2024-09-03,3,401,5,4,250
5135,2023-11-25,11,401,11,5,550
5488,2023-12-07,5,401,9,2,450
6150,2023-12-29,14,401,6.4,3,320
7071,2024-01-31,3,401,5,2,250
